Revision No,Sale Order No,Distributor Order No,Distributor Code,Customer Code,Distributor Name,Person Incharge,Status,Price Amount,Currency,Creation Date,
00,,quotation 001,536C,REG,Galadari Trucks & Heavy Equipment,JAMALUDDIN,In-Process,0.00,USD,05/04/2010,
00,,1234,536I,REG,DAR AL HAI,aasqar-i,In-Process,61892.86,USD,05/04/2010,
00,,D-TEST-50,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,31164.91,USD,05/04/2010,
00,,1234,536I,REG,DAR AL HAI,aasqar-i,In-Process,31246.95,USD,05/04/2010,
00,,D-TEST-49,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,11414.55,USD,05/04/2010,
00,,D-TEST-48,536M-C09,REG,Sumitomo Corporation Middle East FZE ,536M-C09,In-Process,38305.14,USD,05/04/2010,
00,,GB/KME/EO-65552,536C,REG,Galadari Trucks & Heavy Equipment,JAMALUDDIN,In-Process,0.00,USD,05/04/2010,
00,,D-TEST-47,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,0.00,USD,04/04/2010,
00,,D-TEST-46,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,147135.83,USD,04/04/2010,
00,,D-TEST-45,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,0.00,USD,04/04/2010,
00,,1234,536I,REG,DAR AL HAI,aasqar-I,In-Process,705979.27,USD,04/04/2010,
00,,D-TEST-44,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,0.00,USD,04/04/2010,
00,,D-TEST-43,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,0.00,USD,04/04/2010,
00,,1234,536I,REG,DAR AL HAI,aasqar-i,In-Process,185163.58,USD,03/04/2010,
00,,1234,536I,REG,DAR AL HAI,aasqar-i,In-Process,113308.91,USD,03/04/2010,
00,,1234,536I,REG,DAR AL HAI,aasqar-i,In-Process,81906.70,USD,03/04/2010,
00,,1234,536I,REG,DAR AL HAI,aasqar-i,In-Process,28792.65,USD,03/04/2010,
00,,JBL-KME-SO-0204-114,5241,REG,JAFFER BROTHERS (PVT) LIMITED,akader,In-Process,1070.69,USD,02/04/2010,
00,,1234,536I,REG,DAR AL HAI,aasqar-i,In-Process,55341.52,USD,01/04/2010,
00,,1234,536I,REG,DAR AL HAI,aasqar-I,In-Process,10491.17,USD,01/04/2010,
00,,GB/KME/EO-65529,536C,REG,Galadari Trucks & Heavy Equipment,JAMALUDDIN,In-Process,3868.67,USD,30/03/2010,
00,,JBL-KME-EO-2903-112,5241,REG,JAFFER BROTHERS (PVT) LIMITED,akader,In-Process,0.00,USD,29/03/2010,
00,,GB/KME/SO-2515,536C,REG,Galadari Trucks & Heavy Equipment,JAMALUDDIN,In-Process,21090.51,USD,25/03/2010,
00,,GB/KME/SEO-65500,536C,REG,Galadari Trucks & Heavy Equipment,JAMALUDDIN,In-Process,6108.72,USD,24/03/2010,
00,,1234,536I,REG,DAR AL HAI,aasqar-i,In-Process,139312.53,USD,22/03/2010,
00,,GB/KME/SEO-65471,536C,REG,Galadari Trucks & Heavy Equipment,JAMALUDDIN,In-Process,0.00,USD,18/03/2010,
00,,1234,536Y,REG,DAR AL HAI,aasqar-y,In-Process,16053.11,USD,17/03/2010,
00,,D-TEST-42,536M,REG,Sumitomo Corporation Middle East FZE ,536m,In-Process,26219.95,USD,17/03/2010,
00,,D-TEST-41,536M,REG,Sumitomo Corporation Middle East FZE ,536m,In-Process,5055.73,USD,17/03/2010,
00,,1234,536I,REG,DAR AL HAI,aasqar-i,In-Process,13953.20,USD,15/03/2010,
00,,K-298L,533K,REG,Y.K.Almoayyed & Sons B.S.C.,gswammy,In-Process,3182.90,USD,14/03/2010,
00,,D-TEST-40,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,14072.53,USD,14/03/2010,
00,,D-TEST-39,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,40150.66,USD,14/03/2010,
00,,D-TEST-38,536M-F01,REG,Sumitomo Corporation Middle East FZE ,536M-F01,In-Process,8570.57,USD,13/03/2010,
00,,GB/KME/SEO-65439,536C,REG,Galadari Trucks & Heavy Equipment,JAMALUDDIN,In-Process,0.00,USD,10/03/2010,
00,,D-TEST-37,536M,REG,Sumitomo Corporation Middle East FZE ,536m,In-Process,9889.21,USD,08/03/2010,
00,,D-TEST-36,536M-C10,REG,Sumitomo Corporation Middle East FZE ,536m-c10,In-Process,4718.79,USD,06/03/2010,
00,,HM400,536C,REG,Galadari Trucks & Heavy Equipment,MPMURALI,In-Process,671550.36,USD,06/03/2010,
00,,HM400,536C,REG,Galadari Trucks & Heavy Equipment,msalama,In-Process,0.00,USD,04/03/2010,
00,,1234,536I,REG,DAR AL HAI,aasqar-i,In-Process,32936.59,USD,04/03/2010,
00,,D-TEST-35,536M-C10,REG,Sumitomo Corporation Middle East FZE ,536m-c10,In-Process,29733.07,USD,03/03/2010,
00,,1234,536I,REG,DAR AL HAI,aasqar-i,In-Process,49418.82,USD,03/03/2010,
00,,1234,536I,REG,DAR AL HAI,aasqar-i,In-Process,26180.48,USD,03/03/2010,
00,,D-TEST-34,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,6498.28,USD,03/03/2010,
00,,D-TEST-33,536M,REG,Sumitomo Corporation Middle East FZE ,536m,In-Process,509667.22,USD,02/03/2010,
00,,D-TEST-32,536M,REG,Sumitomo Corporation Middle East FZE ,536m,In-Process,380723.84,USD,02/03/2010,
00,,D-TEST-31,536M-F01,REG,Sumitomo Corporation Middle East FZE ,536M-F01,In-Process,35198250.00,USD,02/03/2010,
00,,D-TEST-30,536M,REG,Sumitomo Corporation Middle East FZE ,536m,In-Process,222267.12,USD,02/03/2010,
00,,D-TEST-29,536M-C08,REG,Sumitomo Corporation Middle East FZE ,536M-C08,In-Process,0.00,USD,01/03/2010,
00,,D-TEST-28,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,0.00,USD,28/02/2010,
00,,,9961S,REG,KME SERVICE,girish,In-Process,45182.06,USD,28/02/2010,
00,,D-TEST-27,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,6408.00,USD,27/02/2010,
00,,1651,536I,REG,DAR AL HAI,aasqar-i,In-Process,51939.17,USD,25/02/2010,
00,,1234,536I,REG,DAR AL HAI,aasqar-i,In-Process,6949.04,USD,25/02/2010,
00,,D-TEST-26,536M-C08,REG,Sumitomo Corporation Middle East FZE ,536M-C08,In-Process,2459.23,USD,24/02/2010,
00,,D-TEST-25,536M-C08,REG,Sumitomo Corporation Middle East FZE ,536M-C08,In-Process,50523.67,USD,24/02/2010,
00,,D-TEST-24,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,66585.59,USD,24/02/2010,
00,,1234,536I,REG,DAR AL HAI,aasqar-i,In-Process,1520.02,USD,24/02/2010,
00,,GB/KME/EO-65378,536C,REG,Galadari Trucks & Heavy Equipment,JAMALUDDIN,In-Process,3092.62,USD,24/02/2010,
00,,GB/KME/SEO-65371,536C,REG,Galadari Trucks & Heavy Equipment,JAMALUDDIN,In-Process,27997.92,USD,22/02/2010,
00,,D-TEST-23,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,140438.46,USD,21/02/2010,
00,,D-TEST-22,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,104478.39,USD,21/02/2010,
00,,1631,536K,REG,DAR AL HAI,aasqar-k,In-Process,0.00,USD,18/02/2010,
00,,1234,536K,REG,DAR AL HAI,aasqar-k,In-Process,429425.09,USD,17/02/2010,
00,,JMC/40365,532K,REG,Jaidah Motors and Trading Co.,arayes,In-Process,0.00,USD,17/02/2010,
00,,D-TEST-21,536M-C08,REG,Sumitomo Corporation Middle East FZE ,536M-C08,In-Process,25882.49,USD,16/02/2010,
00,,D-TEST-21,536M-C08,REG,Sumitomo Corporation Middle East FZE ,536M-C08,In-Process,0.00,USD,16/02/2010,
00,,M1A9890,522K,REG,Saud Bahwan Projects and Equipment LLC,trama,In-Process,0.00,USD,13/02/2010,
00,,D-TEST-20,536M-C08,REG,Sumitomo Corporation Middle East FZE ,536M-C08,In-Process,17861.12,USD,10/02/2010,
00,,201008  JWK,525J,REG,ARABIAN BUGSHAN GROUP,MALIK,In-Process,52749.43,USD,10/02/2010,
00,,GB/KME/EO-65329,536C,REG,Galadari Trucks & Heavy Equipment,JAMALUDDIN,In-Process,8591.70,USD,10/02/2010,
00,,D-TEST-19,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,2225.37,USD,10/02/2010,
00,,D-SS1002-14,536M,REG,Sumitomo Corporation Middle East FZE ,536m,In-Process,0.00,USD,09/02/2010,
00,,D-TEST-18,536M,REG,Sumitomo Corporation Middle East FZE ,536m,In-Process,915.55,USD,08/02/2010,
00,,1234,536Y,REG,DAR AL HAI,aasqar-y,In-Process,32258.45,USD,07/02/2010,
00,,1234,536Y,REG,DAR AL HAI,aasqar-y,In-Process,75267.07,USD,07/02/2010,
00,,JMC/40283,532K,REG,Jaidah Motors and Trading Co.,arayes,In-Process,0.00,USD,07/02/2010,
00,,1234,536Y,REG,DAR AL HAI,aasqar-y,In-Process,1167.95,USD,07/02/2010,
00,,1234,536Y,REG,DAR AL HAI,aasqar-y,In-Process,7083.09,USD,07/02/2010,
00,,GB/KME/SEO-65313,536C,REG,Galadari Trucks & Heavy Equipment,JAMALUDDIN,In-Process,0.00,USD,07/02/2010,
00,,D-TEST-17,536M,REG,Sumitomo Corporation Middle East FZE ,536m,In-Process,1111720.65,USD,06/02/2010,
00,,1234,536Y,REG,DAR AL HAI,aasqar-y,In-Process,2291.19,USD,04/02/2010,
00,,1234,536Y,REG,DAR AL HAI,aasqar-y,In-Process,26011.23,USD,04/02/2010,
00,,1234,536I,REG,DAR AL HAI,aasqar-i,In-Process,27709.46,USD,03/02/2010,
00,,1234,536I,REG,DAR AL HAI,aasqar-i,In-Process,141996.12,USD,01/02/2010,
00,,D-TEST-16,536M-C08,REG,Sumitomo Corporation Middle East FZE ,536M-C08,In-Process,62098.24,USD,01/02/2010,
00,,D-TEST-15,536M-C07,REG,Sumitomo Corporation Middle East FZE ,536m-c07,In-Process,58300.58,USD,01/02/2010,
00,,1234,536Y,REG,DAR AL HAI,aasqar-y,In-Process,178977.43,USD,31/01/2010,
00,,GB/KME/EO-65279A,536C,REG,Galadari Trucks & Heavy Equipment,jamaluddin,In-Process,0.00,USD,30/01/2010,
00,,D-TEST-14,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,33985.72,USD,30/01/2010,
00,,1234,536K,REG,DAR AL HAI,aasqar-k,In-Process,91904.46,USD,28/01/2010,
00,,1234,536K,REG,DAR AL HAI,aasqar-k,In-Process,48375.64,USD,28/01/2010,
00,,1234,536K,REG,DAR AL HAI,aasqar-k,In-Process,271175.83,USD,28/01/2010,
00,,1234,536Y,REG,DAR AL HAI,aasqar-y,In-Process,145688.71,USD,24/01/2010,
00,,1234,536Y,REG,DAR AL HAI,aasqar-y,In-Process,581491.04,USD,24/01/2010,
00,,GB/KME/SEO-65252,536C,REG,Galadari Trucks & Heavy Equipment,JAMALUDDIN,In-Process,5729.72,USD,24/01/2010,
00,,D-TEST-13,536M-C02,REG,Sumitomo Corporation Middle East FZE ,536M-C02,In-Process,108583.87,USD,23/01/2010,
00,,1234,536Y,REG,DAR AL HAI,aasqar-y,In-Process,232507.94,USD,21/01/2010,
00,,JMC/40165,532K,REG,Jaidah Motors and Trading Co.,ARAYES,In-Process,0.00,USD,21/01/2010,
00,,1566,536K,REG,DAR AL HAI,aasqar-k,In-Process,43562.16,USD,20/01/2010,
00,,D-TEST-12,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,4050.45,USD,19/01/2010,
00,,D-TEST-11,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,232028.17,USD,19/01/2010,
00,,1234,536Y,REG,DAR AL HAI,aasqar-y,In-Process,59681.73,USD,19/01/2010,
00,,1234,536Y,REG,DAR AL HAI,aasqar-y,In-Process,35080.37,USD,19/01/2010,
00,,1234,536Y,REG,DAR AL HAI,aasqar-y,In-Process,15021.37,USD,19/01/2010,
00,,1234,536Y,REG,DAR AL HAI,aasqar-y,In-Process,13611.85,USD,19/01/2010,
00,,1234,536I,REG,DAR AL HAI,aasqar-i,In-Process,3190.74,USD,18/01/2010,
00,,1234,536I,REG,DAR AL HAI,aasqar-i,In-Process,32985.18,USD,17/01/2010,
00,,D-TEST-10,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,7602.28,USD,16/01/2010,
00,,D-TEST-09,536M-F01,REG,Sumitomo Corporation Middle East FZE ,536M-F01,In-Process,6886.90,USD,16/01/2010,
00,,1234,536K,REG,DAR AL HAI,aasqar-k,In-Process,17776.19,USD,13/01/2010,
00,,D-TEST-08,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,3096.56,USD,13/01/2010,
00,,D-TEST-07,536M-C02,REG,Sumitomo Corporation Middle East FZE ,536M-C02,In-Process,59661.64,USD,12/01/2010,
00,,1234,536K,REG,DAR AL HAI,aasqar-k,In-Process,98964.95,USD,12/01/2010,
00,,1234,536K,REG,DAR AL HAI,aasqar-k,In-Process,182281.17,USD,12/01/2010,
00,,D-TEST-06,536M,REG,Sumitomo Corporation Middle East FZE ,536m,In-Process,88384.89,USD,12/01/2010,
00,,D-TEST-05,536M-C09,REG,Sumitomo Corporation Middle East FZE ,536m-c09,In-Process,27489.51,USD,11/01/2010,
00,,D-TEST-04,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,17797.61,USD,11/01/2010,
00,,D-TEST-03,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,62913.64,USD,11/01/2010,
00,,D-SS1001-12,536M,REG,Sumitomo Corporation Middle East FZE ,536m,In-Process,0.00,USD,10/01/2010,
00,,GB/KME/SEO-65506B,536C,REG,Galadari Trucks & Heavy Equipment,JAMALUDDIN,In-Process,0.00,USD,10/01/2010,
00,,D-TEST-02,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,4858.32,USD,10/01/2010,
00,,D-TEST-63,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536M-C06,In-Process,0.00,USD,09/01/2010,
00,,D-TEST-62,536M,REG,Sumitomo Corporation Middle East FZE ,536M,In-Process,0.00,USD,09/01/2010,
00,,1234,536K,REG,DAR AL HAI,aasqar-k,In-Process,662822.47,USD,07/01/2010,
00,,JMC/40044,532K,REG,Jaidah Motors and Trading Co.,ARAYES,In-Process,3844.68,USD,07/01/2010,
00,,D-TEST-01,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,5564.30,USD,05/01/2010,
00,,1234,536K,REG,DAR AL HAI,aasqar-k,In-Process,88071.66,USD,04/01/2010,
00,,D-TEST-61,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536M-C06,In-Process,5860.35,USD,03/01/2010,
00,,1234,536K,REG,DAR AL HAI,aasqar-k,In-Process,78484.53,USD,03/01/2010,
00,,D-TEST-82,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,168.13,USD,30/12/2009,
00,,D-TEST-81,536M-C07,REG,Sumitomo Corporation Middle East FZE ,536m-c07,In-Process,17090.73,USD,30/12/2009,
00,,D-TEST-80,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,115658.71,USD,30/12/2009,
00,,D-TEST-79,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,7649.85,USD,30/12/2009,
00,,JMC/942446,532K,REG,Jaidah Motors and Trading Co.,ARAYES,In-Process,0.00,USD,29/12/2009,
00,,GB/KME/SEO-65160,536C,REG,Galadari Trucks & Heavy Equipment,JAMALUDDIN,In-Process,21854.17,USD,27/12/2009,
00,,GB/KME/SO-2450,536C,REG,Galadari Trucks & Heavy Equipment,JAMALUDDIN,In-Process,22031.49,USD,27/12/2009,
00,,GB/KME/SO-2448,536C,REG,Galadari Trucks & Heavy Equipment,JAMALUDDIN,In-Process,24823.03,USD,27/12/2009,
00,,GB/KME/EO-65166A,536C,REG,Galadari Trucks & Heavy Equipment,JAMALUDDIN,In-Process,0.00,USD,24/12/2009,
00,,JMC/942408,532K,REG,Jaidah Motors and Trading Co.,ARAYES,In-Process,10455.61,USD,23/12/2009,
00,,KME-RT-2009,9999,REG,KOMATSU LIMITED,girish,In-Process,154374.07,USD,23/12/2009,
00,,1234,536I,REG,DAR AL HAI,aasqar-i,In-Process,226029.76,USD,22/12/2009,
00,,D-TEST-78,536M-C04,REG,Sumitomo Corporation Middle East FZE ,536M-C04,In-Process,56883.80,USD,20/12/2009,
00,,D-TEST-77,536M-C04,REG,Sumitomo Corporation Middle East FZE ,536M-C04,In-Process,4664.15,USD,20/12/2009,
00,,D-TEST-76,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,18264.98,USD,20/12/2009,
00,,D-SS0912-32,536M,REG,Sumitomo Corporation Middle East FZE ,536m,In-Process,2925.00,USD,19/12/2009,
00,,D-SS0912-29,536M,REG,Sumitomo Corporation Middle East FZE ,536m,In-Process,63955.92,USD,19/12/2009,
00,,1234,536K,REG,DAR AL HAI,aasqar-k,In-Process,68385.39,USD,16/12/2009,
00,,D-EA0912-23,536M,REG,Sumitomo Corporation Middle East FZE ,536M,In-Process,0.00,USD,15/12/2009,
00,,D-EA0912-23,536M,REG,Sumitomo Corporation Middle East FZE ,536M,In-Process,0.00,USD,15/12/2009,
00,,GB/KME/EO-65132,536C,REG,Galadari Trucks & Heavy Equipment,JAMALUDDIN,In-Process,0.00,USD,13/12/2009,
00,,1234,536K,REG,DAR AL HAI,aasqar-K,In-Process,10494.82,USD,09/12/2009,
00,,1234,536K,REG,DAR AL HAI,aasqar-K,In-Process,3227.81,USD,09/12/2009,
00,,JMC/942309,532K,REG,Jaidah Motors and Trading Co.,ARAYES,In-Process,317.24,USD,08/12/2009,
00,,JMC/942304,532K,REG,Jaidah Motors and Trading Co.,ARAYES,In-Process,0.00,USD,07/12/2009,
00,,D-TEST-75,536M-C09,REG,Sumitomo Corporation Middle East FZE ,536m-c09,In-Process,51976.39,USD,07/12/2009,
00,,1234,536K,REG,DAR AL HAI,aasqar-K,In-Process,2434.45,USD,06/12/2009,
00,,DAH/KW/01483,536K,REG,DAR AL HAI,aasqar-K,In-Process,0.00,USD,06/12/2009,
00,,1234,536K,REG,DAR AL HAI,aasqar-K,In-Process,41506.78,USD,06/12/2009,
00,,1234,536K,REG,DAR AL HAI,aasqar-K,In-Process,1113150.00,USD,03/12/2009,
00,,1234,536I,REG,DAR AL HAI,aasqar-I,In-Process,80979.38,USD,01/12/2009,
00,,D-TEST-74,536M,REG,Sumitomo Corporation Middle East FZE ,536m,In-Process,15772.27,USD,01/12/2009,
00,,DAH/KW/01472,536K,REG,DAR AL HAI,aasqar-K,In-Process,0.00,USD,30/11/2009,
00,,D-TEST-73,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,112808.59,USD,29/11/2009,
00,,D-TEST-72,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,1584.13,USD,25/11/2009,
00,,D-TEST-71,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,0.00,USD,25/11/2009,
00,,D-TEST-70,536M,REG,Sumitomo Corporation Middle East FZE ,536m,In-Process,56938.62,USD,23/11/2009,
00,,D-TEST-69,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,1273.28,USD,23/11/2009,
00,,D-TEST-68,536M,REG,Sumitomo Corporation Middle East FZE ,536m,In-Process,212736.50,USD,22/11/2009,
00,,201008  JWK,525J,REG,ARABIAN BUGSHAN GROUP,MALIK,In-Process,50638.93,USD,19/11/2009,
00,,D-TEST-67,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,2255.51,USD,19/11/2009,
00,,D-TEST-66,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,2214.66,USD,19/11/2009,
00,,JMC/942188,532K,REG,Jaidah Motors and Trading Co.,ARAYES,In-Process,30.44,USD,19/11/2009,
00,,D-TEST-65,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,6321.08,USD,18/11/2009,
00,,DAH/YE/01453,536Y,REG,DAR AL HAI,aasqar-Y,In-Process,3531.48,USD,17/11/2009,
00,,1234,536K,REG,DAR AL HAI,aasqar-K,In-Process,73601.71,USD,17/11/2009,
00,,D-SS0911-17,536M,REG,Sumitomo Corporation Middle East FZE ,536m,In-Process,4117.50,USD,17/11/2009,
00,,1234,536K,REG,DAR AL HAI,aasqar-k,In-Process,30504.85,USD,17/11/2009,
00,,D-TEST-64,536M-F01,REG,Sumitomo Corporation Middle East FZE ,536M-F01,In-Process,38554.40,USD,16/11/2009,
00,,1234,536K,REG,DAR AL HAI,aasqar-K,In-Process,24270.08,USD,16/11/2009,
00,,D-TEST-63,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,41518.40,USD,15/11/2009,
00,,1234,536K,REG,DAR AL HAI,aasqar-K,In-Process,18236.17,USD,15/11/2009,
00,,D-TEST-62,536M-C07,REG,Sumitomo Corporation Middle East FZE ,536m-c07,In-Process,135249.57,USD,11/11/2009,
00,,JMC/942108,532K,REG,Jaidah Motors and Trading Co.,arayes,In-Process,0.00,USD,10/11/2009,
00,,1234,536K,REG,DAR AL HAI,aasqar-K,In-Process,355.23,USD,10/11/2009,
00,,DAH/IQ/01440,536I,REG,DAR AL HAI,aasqar-I,In-Process,0.00,USD,10/11/2009,
00,,1234,536K,REG,DAR AL HAI,aasqar-K,In-Process,21995.66,USD,10/11/2009,
00,,1234,536K,REG,DAR AL HAI,aasqar-K,In-Process,4910.00,USD,10/11/2009,
00,,JMC/942108,532K,REG,Jaidah Motors and Trading Co.,arayes,In-Process,0.00,USD,10/11/2009,
00,,D-TEST-61,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,4142.28,USD,10/11/2009,
00,,1234,536K,REG,DAR AL HAI,aasqar-K,In-Process,256848.82,USD,08/11/2009,
00,,1234,536K,REG,DAR AL HAI,aasqar-K,In-Process,30023.12,USD,08/11/2009,
00,,D-TEST-60,536M-C07,REG,Sumitomo Corporation Middle East FZE ,536m-c07,In-Process,11270.60,USD,07/11/2009,
00,,D-TEST-59,536M-C07,REG,Sumitomo Corporation Middle East FZE ,536m-c07,In-Process,7461.78,USD,04/11/2009,
00,,D-TEST-58,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,12974.08,USD,03/11/2009,
00,,D-TEST-57,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,0.00,USD,02/11/2009,
00,,D-TEST-56,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,0.00,USD,02/11/2009,
00,,M1A9584,522K,REG,Saud Bahwan Projects and Equipment LLC,trama,In-Process,0.00,USD,02/11/2009,
00,,D-TEST-55,536M,REG,Sumitomo Corporation Middle East FZE ,536M,In-Process,1581.20,USD,02/11/2009,
00,,D-TEST-54,536M-C04,REG,Sumitomo Corporation Middle East FZE ,536M-C04,In-Process,0.00,USD,02/11/2009,
00,,D-TEST-54,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,5081.52,USD,01/11/2009,
00,,d-ss0911-02,536M-F02,REG,Sumitomo Corporation Middle East FZE ,536m-f02,In-Process,721623.08,USD,01/11/2009,
00,,D-TEST-53,536M,REG,Sumitomo Corporation Middle East FZE ,536M,In-Process,16031.33,USD,01/11/2009,
00,,D-TEST-52,536M-C07,REG,Sumitomo Corporation Middle East FZE ,536m-c07,In-Process,24024.21,USD,31/10/2009,
00,,GB/KME/SO-2399,536C,REG,Galadari Trucks & Heavy Equipment,jamaluddin,In-Process,0.00,USD,29/10/2009,
00,,1234,536K,REG,DAR AL HAI,aasqar-K,In-Process,863.94,USD,29/10/2009,
00,,1234,536K,REG,DAR AL HAI,aasqar-K,In-Process,77458.96,USD,28/10/2009,
00,,DAH/IQ/01402,536I,REG,DAR AL HAI,aasqar-I,In-Process,0.00,USD,25/10/2009,
00,,D-TEST-51,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,25284.69,USD,25/10/2009,
00,,GB/KME/SO--2397,536C,REG,Galadari Trucks & Heavy Equipment,jamaluddin,In-Process,0.00,USD,25/10/2009,
00,,DAH/YE/01393,536Y,REG,DAR AL HAI,aasqar-Y,In-Process,0.00,USD,22/10/2009,
00,,1234,536Y,REG,DAR AL HAI,aasqar-Y,In-Process,79156.45,USD,22/10/2009,
00,,1234,536Y,REG,DAR AL HAI,aasqar-Y,In-Process,179277.72,USD,22/10/2009,
00,,DAH/IQ/01392,536I,REG,DAR AL HAI,aasqar-I,In-Process,65.96,USD,22/10/2009,
00,,D-TEST-50,536M,REG,Sumitomo Corporation Middle East FZE ,536M,In-Process,176382.90,USD,21/10/2009,
00,,D-EA0910-26,536M,REG,Sumitomo Corporation Middle East FZE ,536M,In-Process,0.00,USD,21/10/2009,
00,,D-SS0910-27,536M-C01,REG,Sumitomo Corporation Middle East FZE ,536m-c01,In-Process,0.00,USD,21/10/2009,
00,,JMC/941931,532K,REG,Jaidah Motors and Trading Co.,arayes,In-Process,28165.95,USD,18/10/2009,
00,,1234,536I,REG,DAR AL HAI,aasqar-I,In-Process,17184.38,USD,18/10/2009,
00,,1234,536I,REG,DAR AL HAI,aasqar-I,In-Process,90045.39,USD,18/10/2009,
00,,D-TEST-49,536M-F01,REG,Sumitomo Corporation Middle East FZE ,536M-F01,In-Process,0.00,USD,18/10/2009,
00,,D-TEST-48,536M-F01,REG,Sumitomo Corporation Middle East FZE ,536M-F01,In-Process,4945.31,USD,18/10/2009,
00,,D-TEST-47,536M-F01,REG,Sumitomo Corporation Middle East FZE ,536M-F01,In-Process,4840.01,USD,18/10/2009,
00,,D-EA0910-19,536M,REG,Sumitomo Corporation Middle East FZE ,536M,In-Process,3333.66,USD,17/10/2009,
00,,D-TEST-46,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,7778.06,USD,17/10/2009,
00,,D-TEST-45,536M-C06,REG,Sumitomo Corporation Middle East FZE ,536m-c06,In-Process,145424.63,USD,17/10/2009,
00,,1234,536K,REG,DAR AL HAI,aasqar-K,In-Process,274533.24,USD,14/10/2009,
00,,1234,536K,REG,DAR AL HAI,aasqar-K,In-Process,14381.58,USD,14/10/2009,
00,,D-TEST-44,536M,REG,Sumitomo Corporation Middle East FZE ,536M,In-Process,8333.70,USD,13/10/2009,
00,,D-TEST-43,536M,REG,Sumitomo Corporation Middle East FZE ,536M,In-Process,155815.94,USD,13/10/2009,
00,,D-TEST-42,536M,REG,Sumitomo Corporation Middle East FZE ,536M,In-Process,141887.47,USD,13/10/2009,
00,,1234,536K,REG,DAR AL HAI,aasqar-K,In-Process,26331.26,USD,13/10/2009,
00,,JBL-KME-SO-1310-062,5241,REG,JAFFER BROTHERS (PVT) LIMITED,akader,In-Process,0.00,USD,13/10/2009,
00,,1234,536K,REG,DAR AL HAI,aasqar-K,In-Process,674581.12,USD,12/10/2009,
00,,1234,536K,REG,DAR AL HAI,aasqar-K,In-Process,141887.47,USD,12/10/2009,
